filename,IPC,FTQ_STALLED_MPKI,UOP_CACHE_HIT_RATE,CRITICAL_HIT_RATE,INSTR_TILL_MISS_RESTEER,EVICT_DEMAND_PERC,EVICT_PREF_NOT_USED_PERC,EVICT_PREF_USED_PERC,L1I_PREFETCH_USEFUL,SWITCH_STALLS_MPKI
crypto57.txt,4.15919,0.79842,96.324,90.7849,362.733,95.0155,0,4.98454,16745,4.33268
crypto58.txt,4.63428,0.89484,99.12,91.3522,1300.98,93.4641,0,6.53591,16270,0.54536
crypto59.txt,4.5744,0.85816,97.2882,90.8186,307.55,96.7849,0,3.21519,17538,2.61864
crypto6.txt,4.96324,0.82092,99.4792,91.4951,356.313,97.2765,0,2.72355,11162,0.34426
crypto60.txt,4.94969,1.0919,96.9765,91.8163,186.154,91.5461,0,8.45395,12449,2.87606
crypto61.txt,4.81164,0.78912,98.5935,90.0022,198.088,94.1171,0,5.883,14510,1.1471
crypto62.txt,4.64809,6.40548,94.3673,91.7173,169.875,98.4259,0,1.57418,11060,8.60374
crypto63.txt,4.91436,2.64969,93.3305,91.6613,163.323,95.2628,0,4.73725,11233,5.87541
crypto65.txt,4.96854,0.82182,99.4803,91.5782,913.212,97.2454,0,2.75465,11393,0.34986
crypto67.txt,4.96921,0.81692,99.4689,91.551,158.105,96.7842,0,3.21582,10948,0.3522
crypto68.txt,5.06565,0.58524,99.4396,90.8099,628.186,97.9345,0,2.06555,10736,0.3485
crypto70.txt,4.2839,0.95228,98.9442,91.3046,261.905,92.0446,0,7.95545,16184,0.76498
crypto71.txt,4.70422,0.76106,99.0097,91.7136,910.247,94.6171,0,5.38292,14305,0.594
crypto72.txt,4.1532,0.8232,98.2863,89.5652,1175.77,89.439,0,10.5611,21684,0.92698
crypto73.txt,3.95581,0.930001,98.8352,91.1982,317.913,90.393,0,9.6071,17862,0.698001
crypto74.txt,4.17794,0.821,99.1161,91.9068,326.624,92.0221,0,7.97796,14025,0.55638
crypto75.txt,3.06182,0.853901,99.112,91.947,527.22,95.9993,0,4.00073,14019,0.564641
crypto78.txt,4.9721,0.8216,99.4714,91.4551,186.792,97.5485,0,2.45157,10700,0.34872
crypto8.txt,3.44921,6.06621,95.6064,96.6637,233.935,89.0069,0,10.9932,23459,2.63389
crypto80.txt,2.33127,13.9548,92.8246,94.0351,107.219,83.0907,0,16.9094,77839,5.63714
crypto81.txt,4.51257,0.85938,98.8648,90.6964,320.775,94.6045,0,5.39554,17629,0.64488
crypto83.txt,4.42958,0.85152,98.6289,91.0353,403.605,91.4311,0,8.569,18022,0.97498
crypto84.txt,4.97235,0.82104,99.4672,91.6782,712.846,96.6414,0,3.35864,10998,0.34722
crypto86.txt,4.96748,0.828861,99.4748,91.6232,1114.08,97.0919,0,2.90814,11201,0.348861
crypto87.txt,4.80701,3.40014,93.7066,91.8285,213.665,97.689,0,2.31104,11831,7.49528
crypto88.txt,5.11438,4.59104,84.9747,93.1761,191.807,98.4967,0,1.50333,5687,12.5558
crypto89.txt,4.47925,2.23216,96.9252,91.5039,303.335,94.504,0,5.49603,18001,3.83778
